funcion,estudios,experiencia,ubicacion,skills,tecnologias_aptitudes,idiomas,vacaciones,beneficios,portal_empleo,salario_medio,modalidad_Híbrido,modalidad_Presencial,modalidad_Remoto,jornada_Jornada completa,jornada_Media jornada,jornada_Por horas,contrato_Indefinido,contrato_Otros,contrato_Prácticas,contrato_Temporal
43854.6875,1,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,1,0,2,1,23.2,0,0,35700.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,2.0,0,0,1,1,24.4,0,0,28500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,2,1,23.8,0,0,80000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66041.66666666667,0,1.0,0,0,1,1,23.8,0,0,53400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,2,1,23.2,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,3,1,23.8,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,2.0,0,0,2,1,23.0,0,0,35700.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,5.0,0,0,6,1,23.8,0,0,62300.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,2.0,0,0,2,1,22.6,0,0,35700.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32100.0,1,2.0,0,0,1,1,25.6,0,0,25500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49545.454545454544,0,2.0,0,0,3,1,23.8,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,1,1,23.2,0,0,67200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,2,1,23.0,0,0,49500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,3,1,23.0,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48728.57142857143,0,1.0,0,0,1,1,23.8,0,0,53400.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,3.0,1,0,3,1,25.6,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,2.0,0,0,3,1,23.2,0,0,40800.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,0,0,1,1,24.4,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,2,1,23.0,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,5.0,1,0,4,1,22.6,0,0,61200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,1,0,3,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,1,3.0,0,0,2,1,23.8,0,0,40500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,5,1,23.2,0,0,64400.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,5.0,1,0,3,1,22.6,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,1,0,3,1,23.2,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,5.0,1,0,1,1,24.0,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,3,1,23.2,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,3.0,0,0,1,1,23.8,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,1.0,0,0,7,1,23.2,0,0,40200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,1,0,2,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,3,1,23.2,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,2,1,23.2,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,2,1,23.2,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37650.0,0,3.0,0,0,2,1,27.8,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,5,1,23.2,0,0,47600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,3.0,0,0,11,1,23.8,0,0,38400.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,1,0,4,1,23.2,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,2.0,0,0,2,1,24.4,0,0,25500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,1,1.0,0,0,12,1,24.0,0,0,30000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,5.0,0,0,3,1,23.2,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,0,0,4,1,24.4,0,0,61200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,1,0,4,1,23.0,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,5.0,0,0,1,1,24.2,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,1,3.0,0,0,1,1,23.8,0,0,38400.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,4,1,23.2,0,0,43200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66041.66666666667,0,5.0,1,0,2,1,23.8,0,0,66000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,1,3.0,0,0,2,1,23.8,0,0,33900.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,2.0,0,0,2,1,22.6,0,0,35700.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,4,1,23.2,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42000.0,0,3.0,0,0,2,1,24.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,2,1,25.6,0,0,33900.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,2,1,23.0,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,5.0,0,0,2,1,23.8,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,3.0,0,0,1,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,3.0,0,0,4,1,23.8,0,0,43200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42000.0,1,3.0,0,0,9,1,24.2,0,0,36600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,2,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,4,1,23.0,0,0,43200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37650.0,0,3.0,0,0,3,1,27.8,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,3.0,0,0,6,1,25.6,0,0,34200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,1.0,0,0,6,1,23.2,0,0,33500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,2.0,1,0,1,1,25.6,0,0,28500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,5.0,0,0,2,1,24.0,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,7,1,24.0,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,5.0,0,0,6,1,23.2,0,0,62300.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,5.0,1,0,2,1,23.2,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,2.0,0,0,2,1,23.2,0,0,28200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,5.0,0,0,1,1,24.2,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,5.0,1,0,3,1,24.0,0,0,66000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,3.0,1,0,2,1,23.8,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,5.0,1,0,2,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,4,1,23.2,0,0,35400.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,10.0,0,0,3,1,23.8,0,0,53700.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,7,1,23.2,0,0,41532.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,3.0,1,0,6,1,25.6,0,0,34200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,0.5,0,0,2,1,23.2,0,0,40300.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,5.0,0,0,1,1,23.8,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,1,0,1,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,1.0,1,0,6,1,23.2,0,0,33500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,1,0,4,1,23.0,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,3,1,23.2,0,0,45100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,1,0,6,1,23.2,0,0,62300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,1,1,23.8,0,0,67200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,2.0,0,0,1,1,23.8,0,0,28500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,3,1,24.4,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,1,0,3,1,24.0,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,5.0,0,0,2,1,24.2,0,0,42000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38700.0,0,3.0,0,0,3,1,23.0,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,1,5.0,0,0,1,1,23.8,0,0,47200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28500.0,0,2.0,0,0,2,1,25.6,0,0,35700.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,2,1,24.4,0,0,30000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,5.0,1,0,2,1,23.2,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,1,0,4,1,23.2,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,2,1,23.2,0,0,48000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,1,5.0,0,0,5,1,23.8,0,0,43500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,5.0,0,0,7,1,24.2,0,0,41532.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,4,1,23.8,0,0,43200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,3.0,1,0,1,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42000.0,0,3.0,0,0,1,1,24.2,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,3.0,0,0,2,1,23.8,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,3.0,0,0,3,1,22.6,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,0,0,4,1,24.4,0,0,54000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,1.0,0,0,2,1,23.8,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,5.0,0,0,2,1,22.6,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,5.0,1,0,6,1,23.8,0,0,62300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,1,0,5,1,23.2,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49545.454545454544,0,1.0,0,0,3,1,23.8,0,0,45100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,5.0,1,0,4,1,24.0,0,0,61200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,3.0,1,0,2,1,24.2,0,0,54000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21000.0,0,1.0,0,0,1,1,25.6,0,0,53400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,3.0,0,0,4,1,23.8,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,2,1,23.2,0,0,35700.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49545.454545454544,0,1.0,0,0,10,1,23.8,0,0,40800.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,2.0,0,0,4,1,22.6,0,0,43100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,4,1,23.2,0,0,35400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,2,1,23.2,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,4,1,23.8,0,0,43200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,1,0,1,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,1,1,24.0,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,2,1,23.2,0,0,33900.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,1.0,0,0,6,1,23.2,0,0,33500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,3,1,23.8,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
55125.0,0,1.0,1,0,2,1,23.8,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,1,1,23.8,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,2.0,1,0,3,1,23.2,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,2,1,23.2,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,3.0,1,0,2,1,23.8,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,1.0,0,0,2,1,23.2,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,2,1,23.2,0,0,35700.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30545.454545454544,0,5.0,1,0,2,1,25.6,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,1,0.0,0,0,2,1,24.0,0,0,22200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
50750.0,0,5.0,0,0,4,1,23.8,0,0,61200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,5,1,23.2,0,0,47600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,3.0,0,0,3,1,23.8,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,1,2.0,0,0,7,1,23.8,0,0,39000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,2,1,23.2,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66041.66666666667,0,3.0,0,0,1,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,1,1,23.2,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,1,0,2,1,24.4,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,3.0,0,0,2,1,25.6,0,0,48000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,3,1,23.8,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,5.0,1,0,3,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,10,1,23.2,0,0,37200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,0,2.0,0,0,5,1,25.6,0,0,38700.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,3,1,24.0,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,1,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42517.8634085213,0,10.0,0,0,2,1,23.4,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,1,0,4,1,23.2,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,1,1,23.8,0,0,67200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,1,5.0,0,0,5,1,23.8,0,0,43500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,0,3.0,1,0,1,1,28.0,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,3,1,23.2,0,0,37500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,5.0,1,0,2,1,22.6,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,2,1,23.8,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,1,0,2,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,5,1,23.2,0,0,28500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39628.59574000879,0,3.0,0,0,1,1,23.0,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,5.0,0,0,2,1,24.2,0,0,42000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,0.5,0,0,2,1,23.2,0,0,40300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,0,5.0,0,0,2,1,25.6,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,2,1,23.2,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,1,0,3,1,23.8,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,2.0,0,0,3,1,23.8,0,0,37500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16500.0,0,1.0,1,0,2,1,25.6,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,1,0,3,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,2,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,0,3.0,0,0,2,1,25.6,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24555.555555555555,0,3.0,0,0,4,1,25.6,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,5,1,23.2,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,5,1,23.2,0,0,55800.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,2,1,24.4,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,1,1,23.2,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,1.0,0,0,1,1,23.0,0,0,53400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,3.0,0,0,2,1,23.8,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,0,1.0,0,0,1,1,28.0,0,0,53400.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,3,1,23.8,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
